사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20221204,5호선,목동,7914,8052,20221207
20221204,5호선,신정(은행정),6417,5782,20221207
20221204,5호선,까치산,15970,15372,20221207
20221204,5호선,화곡,14842,14059,20221207
20221204,5호선,우장산,7035,7247,20221207
20221204,5호선,발산,10655,10951,20221207
20221204,5호선,마곡,3804,4002,20221207
20221204,5호선,송정,3804,3762,20221207
20221204,5호선,김포공항,6861,6996,20221207
20221204,5호선,개화산,2767,2796,20221207
20221204,4호선,남태령,782,537,20221207
20221204,4호선,사당,17646,16336,20221207
20221204,4호선,총신대입구(이수),10234,11154,20221207
20221204,4호선,동작(현충원),648,757,20221207
20221204,4호선,이촌(국립중앙박물관),6305,6628,20221207
20221204,4호선,신용산,10682,10863,20221207
20221204,4호선,삼각지,3362,4640,20221207
20221204,4호선,숙대입구(갈월),8480,8044,20221207
20221204,4호선,서울역,5221,14230,20221207
20221204,4호선,회현(남대문시장),12328,11904,20221207
20221204,4호선,명동,21332,23153,20221207
20221204,4호선,충무로,9484,10289,20221207
20221204,4호선,동대문역사문화공원(DDP),11402,10209,20221207
20221204,4호선,동대문,7986,8834,20221207
20221204,4호선,혜화,25087,25612,20221207
20221204,4호선,한성대입구(삼선교),7868,7911,20221207
20221204,4호선,성신여대입구(돈암),12455,12364,20221207
20221204,4호선,길음,10960,11065,20221207
20221204,4호선,미아사거리,16488,15775,20221207
20221204,4호선,미아(서울사이버대학),8559,8007,20221207
20221204,4호선,수유(강북구청),20903,20305,20221207
20221204,4호선,쌍문,16664,14921,20221207
20221204,4호선,창동,15375,15919,20221207
20221204,4호선,노원,11916,12865,20221207
20221204,4호선,상계,10511,9752,20221207
20221204,4호선,당고개,5763,5465,20221207
20221204,3호선,오금,2971,2963,20221207
20221204,3호선,경찰병원,3035,3090,20221207
20221204,3호선,가락시장,4117,4316,20221207
20221204,3호선,수서,11377,11947,20221207
20221204,3호선,일원,4026,4131,20221207
20221204,3호선,대청,4460,4498,20221207
20221204,3호선,학여울,3221,3413,20221207
20221204,3호선,대치,5511,5100,20221207
20221204,3호선,도곡,2223,2458,20221207
20221204,3호선,매봉,4323,4330,20221207
20221204,3호선,양재(서초구청),15160,17103,20221207
20221204,3호선,남부터미널(예술의전당),16047,17349,20221207
20221204,3호선,교대(법원.검찰청),4671,2884,20221207
20221204,3호선,고속터미널,48488,46063,20221207
20221204,3호선,잠원,2258,2151,20221207
20221204,3호선,신사,14191,14239,20221207
20221204,3호선,압구정,16524,16907,20221207
20221204,3호선,옥수,4838,5030,20221207
20221204,3호선,금호,4292,4041,20221207
20221204,3호선,약수,7182,6943,20221207
20221204,3호선,동대입구,5401,6011,20221207
20221204,3호선,충무로,1,0,20221207
20221204,3호선,을지로3가,4217,3746,20221207
20221204,3호선,종로3가,4298,5711,20221207
20221204,3호선,안국,14920,15375,20221207
20221204,3호선,경복궁(정부서울청사),13389,14071,20221207
20221204,3호선,독립문,4145,4409,20221207
20221204,3호선,무악재,2081,2101,20221207
20221204,3호선,홍제,9680,9274,20221207
20221204,3호선,녹번,7671,6891,20221207
20221204,3호선,불광,9713,10945,20221207
20221204,3호선,연신내,20820,19638,20221207
20221204,3호선,구파발,11723,12306,20221207
20221204,3호선,지축,2970,2743,20221207
20221204,2호선,용두(동대문구청),1304,1239,20221207
20221204,2호선,신정네거리,5546,5722,20221207
20221204,2호선,양천구청,3418,3516,20221207
20221204,2호선,도림천,487,546,20221207
20221204,2호선,신설동,3223,3271,20221207
20221204,2호선,신답,819,889,20221207
20221204,2호선,용답,1859,1941,20221207
20221204,2호선,충정로(경기대입구),4268,4589,20221207
20221204,2호선,아현,5576,5618,20221207
20221204,2호선,이대,8326,9300,20221207
20221204,2호선,신촌,24345,24146,20221207
20221204,2호선,홍대입구,56542,55513,20221207
20221204,2호선,합정,24309,24571,20221207
20221204,2호선,당산,9085,9768,20221207
20221204,2호선,영등포구청,8969,9661,20221207
20221204,2호선,문래,9064,9546,20221207
20221204,2호선,신도림,31390,32053,20221207
20221204,2호선,대림(구로구청),15815,16103,20221207
20221204,2호선,구로디지털단지,25856,25364,20221207
20221204,2호선,신대방,15395,14968,20221207
20221204,2호선,신림,36529,35352,20221207
20221204,2호선,봉천,12793,12491,20221207
20221204,2호선,서울대입구(관악구청),26948,27516,20221207
20221204,2호선,낙성대(강감찬),16231,17297,20221207
20221204,2호선,사당,24777,27217,20221207
20221204,2호선,방배,7216,7546,20221207
20221204,2호선,서초,14222,13255,20221207
20221204,2호선,교대(법원.검찰청),10919,12117,20221207
20221204,2호선,강남,34183,32736,20221207
20221204,2호선,역삼,12085,12882,20221207
20221204,2호선,선릉,14521,12409,20221207
20221204,2호선,삼성(무역센터),30610,29186,20221207
20221204,2호선,종합운동장,5829,6690,20221207
20221204,2호선,잠실새내,11835,12053,20221207
20221204,2호선,잠실(송파구청),56586,53147,20221207
20221204,2호선,잠실나루,5393,5486,20221207
20221204,2호선,강변(동서울터미널),23633,24303,20221207
20221204,2호선,구의(광진구청),12056,12324,20221207
20221204,2호선,건대입구,25489,26878,20221207
20221204,2호선,성수,17409,18526,20221207
20221204,2호선,뚝섬,10998,11122,20221207
20221204,2호선,한양대,2870,3277,20221207
20221204,2호선,왕십리(성동구청),9917,9166,20221207
20221204,2호선,상왕십리,7138,7108,20221207
20221204,2호선,신당,8639,9158,20221207
20221204,2호선,동대문역사문화공원(DDP),9813,11437,20221207
20221204,2호선,을지로4가,4547,4672,20221207
20221204,2호선,을지로3가,10125,9945,20221207
20221204,2호선,을지로입구,24868,23382,20221207
20221204,2호선,시청,8215,5888,20221207
20221204,1호선,동묘앞,11606,11578,20221207
20221204,1호선,청량리(서울시립대입구),12552,12922,20221207
20221204,1호선,제기동,9797,10278,20221207
20221204,1호선,신설동,7731,7746,20221207
20221204,1호선,동대문,9798,10143,20221207
20221204,1호선,종로5가,11474,10462,20221207
20221204,1호선,종로3가,15829,13930,20221207
20221204,1호선,종각,14567,13355,20221207
20221204,1호선,시청,10321,9414,20221207
20221204,1호선,서울역,34521,33377,20221207
20221204,6호선,석계,6540,6884,20221207
20221204,6호선,보문,4083,3863,20221207
20221204,일산선,대화,12186,10291,20221207
20221204,장항선,봉명,525,608,20221207
20221204,장항선,쌍용(나사렛대),1441,1562,20221207
20221204,장항선,아산,3904,2541,20221207
20221204,장항선,탕정,700,786,20221207
20221204,장항선,배방,840,911,20221207
20221204,장항선,온양온천,4885,4782,20221207
20221204,장항선,신창(순천향대),916,1567,20221207
20221204,중앙선,회기,17413,17588,20221207
20221204,중앙선,중랑,3437,3363,20221207
20221204,중앙선,상봉(시외버스터미널),3653,3720,20221207
20221204,중앙선,망우,4992,4915,20221207
20221204,중앙선,양원,1332,1386,20221207
20221204,중앙선,구리,7560,7747,20221207
20221204,중앙선,도농,5520,5348,20221207
20221204,중앙선,양정,345,279,20221207
20221204,중앙선,덕소,3288,3301,20221207
20221204,중앙선,도심,1141,1037,20221207
20221204,중앙선,팔당,798,861,20221207
20221204,중앙선,운길산,601,619,20221207
20221204,중앙선,양수,1417,1300,20221207
20221204,중앙선,신원,167,132,20221207
20221204,중앙선,국수,507,448,20221207
20221204,중앙선,아신,426,416,20221207
20221204,중앙선,오빈,193,181,20221207
20221204,중앙선,양평,2117,1940,20221207
20221205,9호선,가양,22521,22355,20221208
20221205,1호선,종로5가,23570,23224,20221208
20221205,1호선,동대문,11023,10367,20221208
20221205,1호선,신설동,14395,13842,20221208
20221205,1호선,제기동,16594,16772,20221208
20221205,1호선,청량리(서울시립대입구),19385,19321,20221208
20221205,1호선,동묘앞,7486,7825,20221208
20221205,2호선,시청,26685,25806,20221208
20221205,2호선,을지로입구,47911,49528,20221208
20221205,2호선,을지로3가,25203,24996,20221208
20221205,2호선,을지로4가,14549,14639,20221208
20221205,2호선,동대문역사문화공원(DDP),13075,14648,20221208
20221205,2호선,신당,14137,14464,20221208
20221205,2호선,상왕십리,15088,14865,20221208
20221205,2호선,왕십리(성동구청),16758,14012,20221208
20221205,2호선,한양대,14807,16226,20221208
20221205,2호선,뚝섬,22376,24044,20221208
20221205,2호선,성수,39635,42675,20221208
20221205,2호선,건대입구,33834,36323,20221208
20221205,2호선,구의(광진구청),24945,24614,20221208
20221205,2호선,강변(동서울터미널),31506,29754,20221208
20221205,2호선,잠실나루,15644,15102,20221208
20221205,2호선,잠실(송파구청),75818,75344,20221208
20221205,2호선,잠실새내,22695,22458,20221208
20221205,2호선,종합운동장,7336,8168,20221208
20221205,2호선,삼성(무역센터),56161,56852,20221208
20221205,2호선,선릉,62024,55021,20221208
20221205,2호선,역삼,58194,65452,20221208
20221205,2호선,강남,81026,77629,20221208
20221205,2호선,교대(법원.검찰청),35939,40845,20221208
20221205,2호선,서초,23965,23234,20221208
20221205,2호선,방배,19913,20528,20221208
20221205,2호선,사당,38438,41986,20221208
20221205,2호선,낙성대(강감찬),28116,28143,20221208
20221205,2호선,서울대입구(관악구청),48205,47273,20221208
20221205,2호선,봉천,25156,23841,20221208
20221205,2호선,신림,57933,56032,20221208
20221205,2호선,신대방,26012,25485,20221208
20221205,2호선,구로디지털단지,61913,61678,20221208
20221205,2호선,대림(구로구청),24998,25286,20221208
20221205,2호선,신도림,49509,48230,20221208
20221205,2호선,문래,22917,23174,20221208
20221205,2호선,영등포구청,23187,23872,20221208
20221205,2호선,당산,18810,22384,20221208
20221205,2호선,합정,29873,31501,20221208
20221205,2호선,홍대입구,57334,59687,20221208
20221205,2호선,신촌,36200,37295,20221208
20221205,2호선,이대,17106,18962,20221208
20221205,2호선,아현,10842,10575,20221208
20221205,2호선,충정로(경기대입구),10715,11485,20221208
20221205,2호선,용답,3119,3290,20221208
20221205,2호선,신답,1820,2057,20221208
20221205,2호선,신설동,3522,3649,20221208
20221205,2호선,도림천,1460,1590,20221208
20221205,2호선,양천구청,7323,7710,20221208
20221205,2호선,신정네거리,10935,11300,20221208
20221205,2호선,용두(동대문구청),2475,2478,20221208
20221205,3호선,지축,6332,6192,20221208
20221205,3호선,구파발,22371,21383,20221208
20221205,3호선,연신내,36376,34277,20221208
20221205,3호선,불광,16584,17545,20221208
20221205,3호선,녹번,16579,15196,20221208
20221205,3호선,홍제,18918,18291,20221208
20221205,3호선,무악재,4226,4302,20221208
20221205,3호선,독립문,7185,7248,20221208
20221205,3호선,경복궁(정부서울청사),23590,24192,20221208
20221205,3호선,안국,24818,25096,20221208
20221205,3호선,종로3가,10130,11664,20221208
20221205,3호선,을지로3가,11841,11711,20221208
20221205,3호선,충무로,1,0,20221208
20221205,3호선,동대입구,10550,11734,20221208
20221205,3호선,약수,13445,13071,20221208
20221205,3호선,금호,8372,7936,20221208
20221205,3호선,옥수,8983,9308,20221208
20221205,3호선,압구정,33630,36386,20221208
20221205,3호선,신사,29031,29835,20221208
20221205,3호선,잠원,5168,4967,20221208
20221205,3호선,고속터미널,43652,41361,20221208
20221205,3호선,교대(법원.검찰청),16041,10655,20221208
20221205,3호선,남부터미널(예술의전당),29873,30853,20221208
20221205,3호선,양재(서초구청),40325,43759,20221208
20221205,3호선,매봉,13271,12658,20221208
20221205,3호선,도곡,5732,5615,20221208
20221205,3호선,대치,11370,11463,20221208
20221205,3호선,학여울,1986,1988,20221208
20221205,3호선,대청,11010,10363,20221208
20221205,3호선,일원,11679,11137,20221208
20221205,3호선,수서,18642,19184,20221208
20221205,3호선,가락시장,9561,9449,20221208
20221205,3호선,경찰병원,8193,8259,20221208
20221205,3호선,오금,6898,6131,20221208
20221205,4호선,당고개,9305,8263,20221208
20221205,4호선,상계,19607,18433,20221208
20221205,4호선,노원,18309,21062,20221208
20221205,4호선,창동,25559,27084,20221208
20221205,4호선,쌍문,29534,28199,20221208
20221205,4호선,수유(강북구청),34083,34960,20221208
20221205,4호선,미아(서울사이버대학),15487,15164,20221208
20221205,4호선,미아사거리,26671,26947,20221208
20221205,4호선,길음,22221,22981,20221208
20221205,4호선,성신여대입구(돈암),21163,20476,20221208
20221205,4호선,한성대입구(삼선교),14374,13924,20221208
20221205,4호선,혜화,32961,32074,20221208
20221205,4호선,동대문,20503,20908,20221208
20221205,4호선,동대문역사문화공원(DDP),16317,14279,20221208
20221205,중앙선,지평,64,56,20221208
20221205,중앙선,용문,2401,2364,20221208
20221205,중앙선,원덕,362,339,20221208
20221205,중앙선,양평,2843,2764,20221208
20221205,중앙선,오빈,332,305,20221208
20221205,중앙선,아신,512,536,20221208
20221205,중앙선,국수,796,751,20221208
20221205,중앙선,신원,161,152,20221208
20221205,중앙선,양수,1735,1728,20221208
20221205,중앙선,운길산,588,542,20221208
20221205,중앙선,팔당,727,712,20221208
20221205,중앙선,도심,2631,1974,20221208
20221205,중앙선,덕소,5716,5598,20221208
20221205,중앙선,양정,646,530,20221208
20221205,중앙선,도농,12346,10939,20221208
20221205,4호선,충무로,30838,31555,20221208
20221205,4호선,명동,26879,27374,20221208
20221205,4호선,회현(남대문시장),27094,27459,20221208
20221205,4호선,서울역,12629,18799,20221208
20221205,4호선,숙대입구(갈월),15215,14503,20221208
20221205,4호선,삼각지,5623,6194,20221208
20221205,4호선,신용산,18166,18453,20221208
20221205,4호선,이촌(국립중앙박물관),7919,8839,20221208
20221205,4호선,동작(현충원),1208,1323,20221208
20221205,4호선,총신대입구(이수),19002,20556,20221208
20221205,4호선,사당,27009,22414,20221208
20221205,4호선,남태령,1289,1148,20221208
20221205,5호선,방화,7181,6867,20221208
20221205,5호선,개화산,5957,5772,20221208
20221205,5호선,김포공항,7471,6938,20221208
20221205,5호선,송정,6681,6286,20221208
20221205,5호선,마곡,11619,11554,20221208
20221205,5호선,발산,22497,23015,20221208
20221205,5호선,우장산,15620,15327,20221208
20221205,5호선,화곡,29914,28061,20221208
20221205,5호선,까치산,29824,28912,20221208
20221205,5호선,신정(은행정),14501,11824,20221208
20221205,5호선,목동,17217,18849,20221208
20221205,5호선,오목교(목동운동장앞),21705,23040,20221208
20221205,5호선,양평,7896,7880,20221208
20221205,5호선,영등포구청,4471,4436,20221208
20221205,5호선,영등포시장,10612,10990,20221208
20221205,5호선,신길,4460,4986,20221208
20221205,5호선,여의도,32601,33344,20221208
20221205,5호선,여의나루,10920,13004,20221208
20221205,5호선,마포,15631,15989,20221208
20221205,5호선,공덕,15267,16166,20221208
20221205,5호선,애오개,7125,7169,20221208
20221205,5호선,충정로(경기대입구),5099,5252,20221208
20221205,5호선,서대문,22410,22457,20221208
20221205,5호선,광화문(세종문화회관),33910,37076,20221208
20221205,5호선,종로3가,12532,12289,20221208
20221205,5호선,을지로4가,6755,6704,20221208
20221205,5호선,동대문역사문화공원(DDP),3474,3908,20221208
20221205,5호선,청구,4203,3743,20221208
20221205,5호선,신금호,6848,7149,20221208
20221205,5호선,행당,8794,7828,20221208
20221205,5호선,왕십리(성동구청),4663,5330,20221208
20221205,5호선,마장,6225,5967,20221208
20221205,5호선,답십리,16696,15413,20221208
20221205,5호선,장한평,19697,19506,20221208
20221205,5호선,군자(능동),11494,12576,20221208
20221205,5호선,아차산(어린이대공원후문),14580,14048,20221208
20221205,5호선,광나루(장신대),15238,14158,20221208
20221205,5호선,천호(풍납토성),17960,18240,20221208
20221205,5호선,강동,19118,18557,20221208
20221205,5호선,길동,8294,8474,20221208
20221205,5호선,굽은다리(강동구민회관앞),10040,9621,20221208
20221205,5호선,명일,8945,9451,20221208
20221205,5호선,고덕,10347,10465,20221208
20221205,5호선,상일동,15729,14766,20221208
20221205,5호선,둔촌동,8771,9016,20221208
20221205,5호선,올림픽공원(한국체대),4825,4058,20221208
20221205,5호선,방이,7391,7644,20221208
20221205,5호선,오금,4059,4018,20221208
20221205,5호선,개롱,6969,7311,20221208
20221205,5호선,거여,10796,10418,20221208
20221205,5호선,마천,7970,7586,20221208
20221205,5호선,강일,5467,5171,20221208
20221205,5호선,미사,16750,17135,20221208
20221205,5호선,하남풍산,4446,4300,20221208
20221205,5호선,하남시청(덕풍·신장),7412,7364,20221208
20221205,5호선,하남검단산,6020,5722,20221208
20221205,6호선,응암,18511,18375,20221208
20221205,6호선,역촌,3931,4682,20221208
20221205,6호선,불광,4270,4286,20221208
20221205,6호선,독바위,2817,3004,20221208
20221205,6호선,구산,8243,6373,20221208
20221205,6호선,새절(신사),13581,12623,20221208
20221205,6호선,증산(명지대앞),10456,10460,20221208
20221205,6호선,디지털미디어시티,15502,17190,20221208
20221205,6호선,월드컵경기장(성산),4080,4267,20221208
20221205,6호선,마포구청,15147,13861,20221208
20221205,6호선,망원,13748,14645,20221208
20221205,6호선,합정,12828,12566,20221208
20221205,6호선,상수,9504,10706,20221208
20221205,6호선,광흥창(서강),9757,9515,20221208
20221205,6호선,대흥(서강대앞),9590,10210,20221208
20221205,6호선,공덕,20093,19365,20221208
20221205,6호선,효창공원앞,7853,7576,20221208
20221205,6호선,삼각지,6817,6228,20221208
20221205,6호선,녹사평(용산구청),4363,4469,20221208
20221205,6호선,이태원,8884,9179,20221208
20221205,6호선,한강진,6966,7814,20221208
20221205,6호선,버티고개,2292,2201,20221208
20221205,6호선,약수,3800,3756,20221208
20221205,6호선,청구,3868,4007,20221208
20221205,6호선,신당,8302,8997,20221208
20221205,6호선,동묘앞,8000,8481,20221208
20221205,6호선,창신,3981,3402,20221208
20221205,6호선,보문,8168,7436,20221208
20221205,6호선,안암(고대병원앞),14625,15525,20221208
20221205,6호선,고려대(종암),9700,9516,20221208
20221205,6호선,월곡(동덕여대),13726,13402,20221208
20221205,6호선,상월곡(한국과학기술연구원),7173,6774,20221208
20221205,6호선,돌곶이,12149,11452,20221208
20221205,6호선,석계,13297,14150,20221208
20221205,6호선,태릉입구,5909,6654,20221208
20221205,6호선,화랑대(서울여대입구),13731,10538,20221208
20221205,6호선,봉화산(서울의료원),9699,9199,20221208
20221205,7호선,장암,2559,862,20221208
20221205,7호선,도봉산,9935,10855,20221208
20221205,7호선,수락산,13095,12897,20221208
20221205,7호선,마들,14074,13177,20221208
20221205,7호선,노원,20794,21301,20221208
20221205,7호선,중계,15925,14568,20221208
20221205,7호선,하계,19741,18601,20221208
20221205,7호선,공릉(서울과학기술대),12838,12995,20221208
20221205,7호선,태릉입구,9730,9172,20221208
20221205,7호선,먹골,10621,10566,20221208
20221205,7호선,중화,11228,11218,20221208
20221205,7호선,상봉(시외버스터미널),17479,16387,20221208
20221205,7호선,면목,16726,16265,20221208
20221205,7호선,사가정,16808,16939,20221208
20221205,7호선,용마산(용마폭포공원),6235,6020,20221208
20221205,7호선,중곡,11578,10657,20221208
20221205,7호선,군자(능동),15596,12570,20221208
20221205,7호선,어린이대공원(세종대),17922,18881,20221208
20221205,7호선,건대입구,13745,14280,20221208
20221205,7호선,뚝섬유원지,7297,7133,20221208
20221205,7호선,청담,20936,23288,20221208
20221205,7호선,강남구청,17435,19209,20221208
20221205,7호선,학동,26171,27459,20221208
20221205,7호선,논현,19349,20105,20221208
20221205,7호선,반포,6471,6415,20221208
20221205,7호선,고속터미널,16773,13830,20221208
20221205,7호선,내방,15985,16104,20221208
20221205,7호선,이수,16452,15537,20221208
20221205,7호선,남성,12139,11606,20221208
20221205,7호선,숭실대입구(살피재),16216,16672,20221208
20221205,7호선,상도,12708,13008,20221208
20221205,7호선,장승배기,9768,9629,20221208
20221205,7호선,신대방삼거리,15918,15461,20221208
20221205,7호선,보라매,7703,7865,20221208
20221205,7호선,신풍,12059,11373,20221208
20221205,7호선,대림(구로구청),8357,8326,20221208
20221205,7호선,남구로,16734,17073,20221208
20221205,7호선,가산디지털단지,49039,48629,20221208
20221205,7호선,철산,22415,22697,20221208
20221205,7호선,광명사거리,21830,21500,20221208
20221205,7호선,천왕,12300,11646,20221208
20221205,7호선,온수(성공회대입구),11741,10813,20221208
20221205,8호선,암사,20049,17628,20221208
20221205,8호선,천호(풍납토성),15049,17056,20221208
20221205,8호선,강동구청,11474,11757,20221208
20221205,8호선,몽촌토성(평화의문),6594,6617,20221208
20221205,8호선,잠실(송파구청),15582,18487,20221208
20221205,8호선,석촌,7906,8926,20221208
20221205,8호선,송파,9399,9187,20221208
20221205,8호선,가락시장,8126,8788,20221208
20221205,8호선,문정,23183,24455,20221208
20221205,8호선,장지,18007,17164,20221208
20221205,8호선,복정,9935,8215,20221208
20221205,8호선,산성,5463,5505,20221208
20221205,8호선,남한산성입구(성남법원.검찰청),15326,14214,20221208
20221205,8호선,단대오거리,11630,11128,20221208
20221205,8호선,신흥,5195,5413,20221208
20221205,8호선,수진,5594,5112,20221208
20221205,8호선,모란,4531,3400,20221208
20221205,8호선,남위례,6375,6486,20221208
20221205,9호선,개화,2887,1924,20221208
20221205,9호선,김포공항,6818,9953,20221208
20221205,9호선,공항시장,2994,3298,20221208
20221205,9호선,신방화,7386,7208,20221208
20221205,9호선,마곡나루(서울식물원),13156,12690,20221208
20221205,9호선,양천향교,10294,10807,20221208
20221205,1호선,종로3가,24887,22756,20221208
20221205,9호선,증미,7722,7309,20221208
20221205,9호선,등촌,12410,12035,20221208
20221205,9호선,염창,18684,18003,20221208
20221205,9호선,신목동,4596,3956,20221208
20221205,9호선,선유도,9520,9083,20221208
20221205,9호선,당산,19460,19400,20221208
20221205,9호선,국회의사당,17748,18372,20221208
20221205,9호선,여의도,31957,30118,20221208
20221205,9호선,샛강,6781,6830,20221208
20221205,9호선,노량진,27040,26538,20221208
20221205,9호선,노들,4786,4103,20221208
20221205,9호선,흑석(중앙대입구),10093,10658,20221208
20221205,9호선,동작(현충원),1933,1140,20221208
20221205,9호선,구반포,1196,1262,20221208
20221205,9호선,신반포,3763,3747,20221208
20221205,9호선,고속터미널,13185,17343,20221208
20221205,9호선,사평,3983,3926,20221208
20221205,9호선,신논현,30128,29226,20221208
20221205,9호선2~3단계,언주,12084,12358,20221208
20221205,9호선2~3단계,선정릉,10531,11674,20221208
20221205,9호선2~3단계,삼성중앙,8288,8687,20221208
20221205,9호선2~3단계,봉은사,18643,19038,20221208
20221205,9호선2~3단계,종합운동장,4561,4638,20221208
20221205,9호선2~3단계,삼전,7421,7176,20221208
20221205,9호선2~3단계,석촌고분,6878,6915,20221208
20221205,9호선2~3단계,석촌,9091,8139,20221208
20221205,9호선2~3단계,송파나루,5368,5767,20221208
20221205,9호선2~3단계,한성백제,2839,2482,20221208
20221205,9호선2~3단계,올림픽공원(한국체대),6538,6685,20221208
20221205,9호선2~3단계,둔촌오륜,1238,1194,20221208
20221205,9호선2~3단계,중앙보훈병원,12239,10684,20221208
20221205,경강선,판교,5657,5586,20221208
20221205,경강선,이매,1305,1093,20221208
20221205,경강선,삼동,2578,2412,20221208
20221205,경강선,경기광주,8525,7957,20221208
20221205,경강선,초월,3475,3348,20221208
20221205,경강선,곤지암,2397,2310,20221208
20221205,경강선,신둔도예촌,1652,1573,20221208
20221205,경강선,이천,2693,2746,20221208
20221205,경강선,부발,2135,2089,20221208
20221205,경강선,세종대왕릉,355,330,20221208
20221205,경강선,여주,2417,2477,20221208
20221205,경부선,서울역,8121,2507,20221208
20221205,경부선,남영,10075,10974,20221208
20221205,경부선,용산,36310,37078,20221208
20221205,경부선,노량진,8144,8664,20221208
20221205,경부선,대방,11607,12679,20221208
20221205,경부선,영등포,37751,39061,20221208
20221205,경부선,신도림,4094,4124,20221208
20221205,경부선,신길,9394,8084,20221208
20221205,경부선,구로,19010,19005,20221208
20221205,경부선,가산디지털단지,18627,21969,20221208
20221205,경부선,금천구청,12221,12236,20221208
20221205,경부선,석수,9938,9053,20221208
20221205,경부선,관악,7754,7288,20221208
20221205,경부선,안양,26580,26128,20221208
20221205,경부선,명학,10625,10491,20221208
20221205,경부선,금정,28363,28809,20221208
20221205,경부선,군포,7930,7886,20221208
20221205,경부선,의왕,9427,9350,20221208
20221205,경부선,성균관대,15558,15397,20221208
20221205,경부선,화서,8666,8241,20221208
20221205,경부선,수원,35117,37584,20221208
20221205,경부선,독산,19496,20252,20221208
20221205,경부선,세류,3232,2792,20221208
20221205,경부선,병점,16831,16834,20221208
20221205,경부선,세마,3111,2931,20221208
20221205,경부선,오산대,3857,3583,20221208
20221205,경부선,오산,10301,10443,20221208
20221205,경부선,진위,1954,1705,20221208
20221205,경부선,송탄,4468,4331,20221208
20221205,경부선,서정리,8475,8235,20221208
20221205,경부선,평택지제,4438,4407,20221208
20221205,경부선,평택,13066,13367,20221208
20221205,경부선,성환,6759,6705,20221208
20221205,경부선,직산,935,909,20221208
20221205,경부선,두정,7593,9318,20221208
20221205,경부선,천안,7153,6590,20221208
20221205,경부선,당정,7138,6759,20221208
20221205,경부선,서동탄,1484,1265,20221208
20221205,경부선,광명,3719,3029,20221208
20221205,경원선,이촌(국립중앙박물관),3920,3100,20221208
20221205,경원선,서빙고,2001,1833,20221208
20221205,경원선,한남,4021,3930,20221208
20221205,경원선,옥수,44,47,20221208
20221205,경원선,응봉,2004,1711,20221208
20221205,경원선,왕십리(성동구청),15419,16581,20221208
20221205,경원선,청량리(서울시립대입구),15029,15852,20221208
20221205,경원선,외대앞,9829,10142,20221208
20221205,경원선,신이문,8916,8170,20221208
20221205,경원선,석계,8345,9465,20221208
20221205,경원선,광운대,9039,8924,20221208
20221205,경원선,월계,8042,7379,20221208
20221205,경원선,녹천,4990,4044,20221208
20221205,경원선,창동,1,0,20221208
20221205,경원선,방학,10022,9945,20221208
20221205,경원선,도봉,6016,5771,20221208
20221205,경원선,도봉산,7035,4245,20221208
20221205,경원선,망월사,9502,9690,20221208
20221205,경원선,회룡,12917,12614,20221208
20221205,경원선,의정부,18146,18875,20221208
20221205,경원선,가능,6899,6542,20221208
20221205,경원선,녹양,4592,4310,20221208
20221205,경원선,양주,7932,7506,20221208
20221205,경원선,덕계,3474,3091,20221208
20221205,경원선,덕정,6466,6287,20221208
20221205,경원선,지행,6697,6695,20221208
20221205,경원선,동두천중앙,3202,3089,20221208
20221205,경원선,보산,1470,1291,20221208
20221205,경원선,동두천,2495,2588,20221208
20221205,경원선,소요산,2059,1624,20221208
20221205,경의선,서울역,4920,6397,20221208
20221205,경의선,신촌,999,1261,20221208
20221205,경의선,효창공원앞,3469,3808,20221208
20221205,경의선,공덕,3940,3498,20221208
20221205,경의선,서강대,2255,2332,20221208
20221205,경의선,홍대입구,1684,1993,20221208
20221205,경의선,가좌,6158,5873,20221208
20221205,경의선,디지털미디어시티,2900,2639,20221208
20221205,경의선,수색,2846,3008,20221208
20221205,경의선,화전,3067,2844,20221208
20221205,경의선,강매,3436,2967,20221208
20221205,경의선,행신,8553,8582,20221208
20221205,경의선,능곡,4044,3646,20221208
20221205,경의선,곡산,572,571,20221208
20221205,경의선,백마,7444,7025,20221208
20221205,경의선,풍산,5831,5327,20221208
20221205,경의선,일산,9886,9585,20221208
20221205,경의선,탄현,8463,7905,20221208
20221205,경의선,야당,8130,8018,20221208
20221205,경의선,운정,7540,6726,20221208
20221205,경의선,금릉,5295,5017,20221208
20221205,경의선,금촌,6643,6350,20221208
20221205,경의선,월롱,2993,2739,20221208
20221205,경의선,파주,1631,1218,20221208
20221205,경의선,문산,5180,4938,20221208
20221205,경의선,임진강,2,3,20221208
20221205,경인선,개봉,22634,22275,20221208
20221205,경인선,오류동,12188,11480,20221208
20221205,경인선,역곡,29454,29238,20221208
20221205,경인선,부천,32406,32045,20221208
20221205,경인선,송내,28516,28108,20221208
20221205,경인선,부평,28021,29410,20221208
20221205,경인선,백운,6883,6624,20221208
20221205,경인선,동암,16249,16050,20221208
20221205,경인선,주안,19452,17847,20221208
20221205,경인선,제물포,11667,10952,20221208
20221205,경인선,동인천,13614,12894,20221208
20221205,경인선,인천,3203,2383,20221208
20221205,경인선,구일,7266,7222,20221208
20221205,경인선,소사,8564,8526,20221208
20221205,경인선,부개,8851,8179,20221208
20221205,경인선,간석,6078,5686,20221208
20221205,경인선,도원,3426,3386,20221208
