"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20241203","경부선","평택","13490","13465","20241206"
"20241203","경부선","평택지제","4424","4255","20241206"
"20241203","경의선","풍산","6965","6446","20241206"
"20241203","7호선","하계","20820","19697","20241206"
"20241203","5호선","하남검단산","6847","6510","20241206"
"20241203","5호선","하남시청(덕풍?신장)","9365","8896","20241206"
"20241203","5호선","하남풍산","5205","5252","20241206"
"20241203","7호선","학동","27550","28414","20241206"
"20241203","3호선","학여울","2200","2193","20241206"
"20241203","6호선","한강진","10082","11742","20241206"
"20241203","경의선","한국항공대","3345","3189","20241206"
"20241203","경원선","한남","3880","3721","20241206"
"20241203","안산선","한대앞","11129","11328","20241206"
"20241203","4호선","한성대입구(삼선교)","16441","15740","20241206"
"20241203","9호선2~3단계","한성백제","3675","3326","20241206"
"20241203","2호선","한양대","16296","17601","20241206"
"20241203","분당선","한티","16284","17931","20241206"
"20241203","2호선","합정","32044","34007","20241206"
"20241203","6호선","합정","14118","13705","20241206"
"20241203","5호선","행당","9170","8241","20241206"
"20241203","경의선","행신","8982","8970","20241206"
"20241203","4호선","혜화","38649","38518","20241206"
"20241203","수인선","호구포","4236","4324","20241206"
"20241203","공항철도 1호선","홍대입구","13754","13033","20241206"
"20241203","2호선","홍대입구","67624","70630","20241206"
"20241203","경의선","홍대입구","2112","2504","20241206"
"20241203","3호선","홍제","20107","19208","20241206"
"20241203","우이신설선","화계","4055","3853","20241206"
"20241203","5호선","화곡","31429","29748","20241206"
"20241203","6호선","화랑대(서울여대입구)","14224","11484","20241206"
"20241203","경부선","화서","12046","11671","20241206"
"20241203","일산선","화정","19350","19826","20241206"
"20241203","중앙선","회기","30004","29158","20241206"
"20241203","경원선","회룡","14235","14028","20241206"
"20241203","4호선","회현(남대문시장)","30969","32438","20241206"
"20241203","6호선","효창공원앞","8781","8292","20241206"
"20241203","경의선","효창공원앞","3904","4361","20241206"
"20241203","9호선","흑석(중앙대입구)","11052","11321","20241206"
"20241202","우이신설선","4.19민주묘지","4322","4303","20241205"
"20241202","경원선","가능","7129","7028","20241205"
"20241202","3호선","가락시장","10360","10026","20241205"
"20241202","8호선","가락시장","9760","10758","20241205"
"20241202","경부선","가산디지털단지","21341","23873","20241205"
"20241202","7호선","가산디지털단지","51804","51857","20241205"
"20241202","9호선","가양","25347","24886","20241205"
"20241202","우이신설선","가오리","4534","4562","20241205"
"20241202","경의선","가좌","6539","6288","20241205"
"20241202","분당선","가천대","13007","13622","20241205"
"20241202","경춘선","가평","1908","1729","20241205"
"20241202","경인선","간석","6235","5897","20241205"
"20241202","경춘선","갈매","3126","2747","20241205"
"20241202","2호선","강남","85172","83889","20241205"
"20241202","7호선","강남구청","18020","19966","20241205"
"20241202","분당선","강남구청","10569","13372","20241205"
"20241202","5호선","강동","20581","20117","20241205"
"20241202","8호선","강동구청","12058","12461","20241205"
"20241202","경의선","강매","3639","3006","20241205"
"20241202","2호선","강변(동서울터미널)","28929","25983","20241205"
"20241202","5호선","강일","7057","6530","20241205"
"20241202","경춘선","강촌","413","393","20241205"
"20241202","5호선","개롱","7549","7882","20241205"
"20241202","경인선","개봉","23420","23419","20241205"
"20241202","분당선","개포동","5079","5176","20241205"
"20241202","9호선","개화","3218","2019","20241205"
"20241202","5호선","개화산","6971","6612","20241205"
"20241202","5호선","거여","11656","11329","20241205"
"20241202","2호선","건대입구","36494","37972","20241205"
"20241202","7호선","건대입구","14714","14970","20241205"
"20241202","공항철도 1호선","검암","7041","6964","20241205"
"20241202","경강선","경기광주","8803","8420","20241205"
"20241202","과천선","경마공원","833","846","20241205"
"20241202","3호선","경복궁(정부서울청사)","26566","26624","20241205"
"20241202","3호선","경찰병원","8503","8609","20241205"
"20241202","공항철도 1호선","계양","14466","13709","20241205"
"20241202","5호선","고덕","12260","12036","20241205"
"20241202","6호선","고려대(종암)","10296","9827","20241205"
"20241202","수인선","고색","6705","6244","20241205"
"20241202","7호선","고속터미널","18102","15328","20241205"
"20241202","3호선","고속터미널","45058","43515","20241205"
"20241202","9호선","고속터미널","14751","19955","20241205"
"20241202","안산선","고잔","10170","9713","20241205"
"20241202","경의선","곡산","767","764","20241205"
"20241202","경강선","곤지암","2484","2353","20241205"
"20241202","경의선","공덕","4387","3762","20241205"
"20241202","공항철도 1호선","공덕","3288","4027","20241205"
"20241202","5호선","공덕","16622","17540","20241205"
"20241202","6호선","공덕","22184","21350","20241205"
"20241202","7호선","공릉(서울과학기술대)","13811","13831","20241205"
"20241202","9호선","공항시장","3386","3661","20241205"
"20241202","공항철도 1호선","공항화물청사","2251","2347","20241205"
"20241202","과천선","과천","7308","6787","20241205"
"20241202","경부선","관악","7758","7422","20241205"
"20241202","신림선","관악산(서울대)","3126","3181","20241205"
"20241202","5호선","광나루(장신대)","12329","12095","20241205"
"20241202","경부선","광명","4326","3719","20241205"
"20241202","7호선","광명사거리","22236","21851","20241205"
"20241202","경원선","광운대","9893","9673","20241205"
"20241202","5호선","광화문(세종문화회관)","36801","38855","20241205"
"20241202","6호선","광흥창(서강)","10794","10397","20241205"
"20241202","3호선","교대(법원.검찰청)","18600","11155","20241205"
"20241202","2호선","교대(법원.검찰청)","34761","41546","20241205"
"20241202","경부선","구로","19233","19247","20241205"
"20241202","2호선","구로디지털단지","63294","62812","20241205"
"20241202","분당선","구룡","3900","3968","20241205"
"20241202","중앙선","구리","9128","9420","20241205"
"20241202","9호선","구반포","1661","1609","20241205"
"20241202","6호선","구산","9295","6940","20241205"
"20241202","분당선","구성","7925","7873","20241205"
"20241202","2호선","구의(광진구청)","27754","27179","20241205"
"20241202","경인선","구일","7827","7682","20241205"
"20241202","3호선","구파발","24467","22988","20241205"
"20241202","중앙선","국수","789","741","20241205"
"20241202","9호선","국회의사당","19292","19643","20241205"
"20241202","7호선","군자(능동)","15822","12999","20241205"
"20241202","5호선","군자(능동)","12714","13845","20241205"
"20241202","경부선","군포","8238","8108","20241205"
"20241202","경춘선","굴봉산","100","98","20241205"
"20241202","5호선","굽은다리(강동구민회관앞)","10910","10407","20241205"
"20241202","경춘선","금곡","1724","1612","20241205"
"20241202","경의선","금릉","6070","5582","20241205"
"20241202","경부선","금정","31009","31483","20241205"
"20241202","경부선","금천구청","12004","12198","20241205"
"20241202","경의선","금촌","7118","6687","20241205"
"20241202","3호선","금호","8924","8484","20241205"
"20241202","분당선","기흥","12824","12177","20241205"
"20241202","5호선","길동","9620","9923","20241205"
"20241202","4호선","길음","24282","24782","20241205"
"20241202","경춘선","김유정","362","346","20241205"
"20241202","9호선","김포공항","6237","10510","20241205"
"20241202","5호선","김포공항","12616","8221","20241205"
"20241202","서해선","김포공항","2816","4083","20241205"
"20241202","공항철도 1호선","김포공항","9386","5951","20241205"
"20241202","5호선","까치산","30262","29436","20241205"
"20241202","2호선","낙성대(강감찬)","29195","29006","20241205"
"20241202","7호선","남구로","16997","17747","20241205"
"20241202","수인선","남동인더스파크","2584","2942","20241205"
"20241202","3호선","남부터미널(예술의전당)","31769","32395","20241205"
"20241202","7호선","남성","12790","12410","20241205"
"20241202","경부선","남영","10849","11501","20241205"
"20241202","8호선","남위례","8652","8630","20241205"
"20241202","경춘선","남춘천","3048","3577","20241205"
"20241202","4호선","남태령","1488","1368","20241205"
"20241202","8호선","남한산성입구(성남법원.검찰청)","15820","14893","20241205"
"20241202","7호선","내방","16871","16927","20241205"
"20241202","9호선","노들","5275","4422","20241205"
"20241202","9호선","노량진","28481","28118","20241205"
"20241202","경부선","노량진","9243","9520","20241205"
"20241202","7호선","노원","22221","23401","20241205"
"20241202","4호선","노원","22414","25183","20241205"
"20241202","3호선","녹번","17074","15881","20241205"
"20241202","6호선","녹사평(용산구청)","4769","4712","20241205"
"20241202","경원선","녹양","4743","4433","20241205"
"20241202","경원선","녹천","4876","4065","20241205"
"20241202","7호선","논현","21079","21537","20241205"
"20241202","경의선","능곡","5247","4829","20241205"
"20241202","8호선","단대오거리","13715","13016","20241205"
"20241202","수인선","달월","91","64","20241205"
"20241202","5호선","답십리","18027","16526","20241205"
"20241202","4호선","당고개","10475","8854","20241205"
"20241202","신림선","당곡","5315","5286","20241205"
"20241202","2호선","당산","20553","24026","20241205"
"20241202","9호선","당산","20596","20371","20241205"
"20241202","경부선","당정","7438","7175","20241205"
"20241202","일산선","대곡","3519","2450","20241205"
"20241202","과천선","대공원","1828","1878","20241205"
"20241202","2호선","대림(구로구청)","26722","27334","20241205"
"20241202","7호선","대림(구로구청)","9770","9729","20241205"
"20241202","분당선","대모산입구","6772","6511","20241205"
"20241202","신림선","대방","3162","2648","20241205"
"20241202","경부선","대방","11826","13085","20241205"
"20241202","경춘선","대성리","421","428","20241205"
"20241202","안산선","대야미","5425","4882","20241205"
"20241202","3호선","대청","12241","11559","20241205"
"20241202","3호선","대치","12966","13033","20241205"
"20241202","일산선","대화","15147","11217","20241205"
"20241202","6호선","대흥(서강대앞)","10628","11197","20241205"
"20241202","경원선","덕계","6860","6329","20241205"
"20241202","중앙선","덕소","6089","6018","20241205"
"20241202","경원선","덕정","7411","7148","20241205"
"20241202","분당선","도곡","8513","8666","20241205"
"20241202","3호선","도곡","7133","7062","20241205"
"20241202","중앙선","도농","11065","10055","20241205"
"20241202","2호선","도림천","1436","1527","20241205"
"20241202","경원선","도봉","6320","6084","20241205"
"20241202","경원선","도봉산","7536","4730","20241205"
"20241202","7호선","도봉산","10152","11359","20241205"
"20241202","중앙선","도심","2862","2270","20241205"
"20241202","경인선","도원","3582","3585","20241205"
"20241202","경인선","도화","4583","4175","20241205"
"20241202","3호선","독립문","8194","8275","20241205"
"20241202","6호선","독바위","3018","3083","20241205"
"20241202","경부선","독산","19105","19663","20241205"
"20241202","6호선","돌곶이","11456","10592","20241205"
"20241202","1호선","동대문","12363","11898","20241205"
"20241202","4호선","동대문","21151","22015","20241205"
"20241202","4호선","동대문역사문화공원(DDP)","19955","17591","20241205"
"20241202","5호선","동대문역사문화공원(DDP)","3728","4113","20241205"
"20241202","2호선","동대문역사문화공원(DDP)","15040","16965","20241205"
"20241202","3호선","동대입구","11924","13096","20241205"
"20241202","경원선","동두천","2358","2409","20241205"
"20241202","경원선","동두천중앙","3209","3073","20241205"
"20241202","6호선","동묘앞","9268","9524","20241205"
"20241202","1호선","동묘앞","9052","9110","20241205"
"20241202","경인선","동암","16460","16425","20241205"
"20241202","경인선","동인천","14276","13204","20241205"
"20241202","9호선","동작(현충원)","1891","1732","20241205"
"20241202","4호선","동작(현충원)","1553","1583","20241205"
"20241202","경부선","두정","8781","10594","20241205"
"20241202","5호선","둔촌동","10468","10256","20241205"
"20241202","9호선2~3단계","둔촌오륜","1749","1714","20241205"
"20241202","9호선","등촌","13995","13564","20241205"
"20241202","경의선","디지털미디어시티","2979","2791","20241205"
"20241202","6호선","디지털미디어시티","17292","18739","20241205"
"20241202","공항철도 1호선","디지털미디어시티","16153","15192","20241205"
"20241202","2호선","뚝섬","26278","28051","20241205"
"20241202","5호선","마곡","13371","13467","20241205"
"20241202","공항철도 1호선","마곡나루(서울식물원)","12195","11822","20241205"
"20241202","9호선","마곡나루(서울식물원)","15370","15088","20241205"
"20241202","일산선","마두","9047","9201","20241205"
"20241202","7호선","마들","15101","14513","20241205"
"20241202","경춘선","마석","4317","4123","20241205"
"20241202","5호선","마장","6727","6353","20241205"
"20241202","5호선","마천","8448","7563","20241205"
"20241202","5호선","마포","16743","16999","20241205"
"20241202","6호선","마포구청","16229","14939","20241205"
"20241202","중앙선","망우","8133","7782","20241205"
"20241202","6호선","망원","15623","16413","20241205"
"20241202","경원선","망월사","9987","10144","20241205"
"20241202","분당선","망포","17715","16991","20241205"
"20241202","분당선","매교","6087","5943","20241205"
"20241202","3호선","매봉","14886","14256","20241205"
"20241202","분당선","매탄권선","6185","6155","20241205"
"20241202","7호선","먹골","10952","11098","20241205"
"20241202","7호선","면목","17022","15926","20241205"
"20241202","4호선","명동","36878","38573","20241205"
"20241202","5호선","명일","9132","9291","20241205"
"20241202","경부선","명학","10646","10513","20241205"
"20241202","분당선","모란","21128","21584","20241205"
"20241202","8호선","모란","5342","4011","20241205"
"20241202","5호선","목동","18259","19894","20241205"
"20241202","8호선","몽촌토성(평화의문)","8018","8166","20241205"
"20241202","3호선","무악재","4773","4822","20241205"
"20241202","2호선","문래","26549","26991","20241205"
"20241202","경의선","문산","5840","5441","20241205"
"20241202","8호선","문정","26113","27511","20241205"
"20241202","분당선","미금","17865","18651","20241205"
"20241202","5호선","미사","19733","20026","20241205"
"20241202","4호선","미아(서울사이버대학)","17702","17548","20241205"
"20241202","4호선","미아사거리","28320","27949","20241205"
"20241202","안산선","반월","4780","4685","20241205"
"20241202","7호선","반포","7069","6711","20241205"
"20241202","5호선","발산","25859","26020","20241205"
"20241202","2호선","방배","20063","20768","20241205"
"20241202","5호선","방이","7779","8029","20241205"
"20241202","경원선","방학","10780","10494","20241205"
"20241202","5호선","방화","7709","7341","20241205"
"20241202","장항선","배방","1392","1355","20241205"
"20241202","경의선","백마","8225","8033","20241205"
"20241202","일산선","백석","11256","11450","20241205"
"20241202","경춘선","백양리","65","72","20241205"
"20241202","경인선","백운","8025","7668","20241205"
"20241202","6호선","버티고개","2479","2497","20241205"
"20241202","과천선","범계","30733","30540","20241205"
"20241202","경춘선","별내","2858","2600","20241205"
"20241202","경부선","병점","18139","17882","20241205"
"20241202","신림선","보라매","4843","4525","20241205"
"20241202","7호선","보라매","7250","7535","20241205"
"20241202","신림선","보라매공원","2428","2725","20241205"
"20241202","신림선","보라매병원","9217","9562","20241205"
"20241202","우이신설선","보문","1853","1817","20241205"
"20241202","6호선","보문","8934","8476","20241205"
"20241202","경원선","보산","1596","1361","20241205"
"20241202","분당선","보정","2891","2620","20241205"
"20241202","8호선","복정","11097","9418","20241205"
"20241202","분당선","복정","1","0","20241205"
"20241202","장항선","봉명","1583","1598","20241205"
"20241202","9호선2~3단계","봉은사","21395","21939","20241205"
"20241202","2호선","봉천","26874","25374","20241205"
"20241202","6호선","봉화산(서울의료원)","10076","9325","20241205"
"20241202","경인선","부개","9523","8908","20241205"
"20241202","경강선","부발","2416","2483","20241205"
"20241202","경인선","부천","33413","33400","20241205"
"20241202","서해선","부천종합운동장","3025","2555","20241205"
"20241202","경인선","부평","28901","30204","20241205"
"20241202","우이신설선","북한산보국문","6929","6769","20241205"
"20241202","우이신설선","북한산우이","2855","2585","20241205"
"20241202","3호선","불광","18149","19282","20241205"
"20241202","6호선","불광","5022","4941","20241205"
"20241202","7호선","사가정","17541","18592","20241205"
"20241202","2호선","사당","42679","46239","20241205"
"20241202","4호선","사당","27416","24329","20241205"
"20241202","경춘선","사릉","2429","2313","20241205"
"20241202","수인선","사리","5656","5036","20241205"
"20241202","9호선","사평","4450","4408","20241205"
"20241202","안산선","산본","17795","18832","20241205"
"20241202","8호선","산성","6977","7021","20241205"
"20241202","4호선","삼각지","6309","6809","20241205"
"20241202","6호선","삼각지","7713","6981","20241205"
"20241202","경강선","삼동","3008","2714","20241205"
"20241202","2호선","삼성(무역센터)","57487","57461","20241205"
"20241202","9호선2~3단계","삼성중앙","9309","9694","20241205"
"20241202","일산선","삼송","21257","20475","20241205"
"20241202","우이신설선","삼양","2460","2653","20241205"
"20241202","우이신설선","삼양사거리","2807","2813","20241205"
"20241202","9호선2~3단계","삼전","9132","8573","20241205"
"20241202","분당선","상갈","6037","5610","20241205"
"20241202","4호선","상계","21598","20269","20241205"
"20241202","7호선","상도","13970","14043","20241205"
"20241202","안산선","상록수","17200","17190","20241205"
"20241202","7호선","상봉","18676","17885","20241205"
"20241202","중앙선","상봉","6210","6316","20241205"
"20241202","6호선","상수","10263","11265","20241205"
"20241202","2호선","상왕십리","16091","15951","20241205"
"20241202","6호선","상월곡(한국과학기술연구원)","7110","6376","20241205"
"20241202","5호선","상일동","17047","16050","20241205"
"20241202","경춘선","상천","244","235","20241205"
"20241202","6호선","새절(신사)","14311","13525","20241205"
"20241202","9호선","샛강","7722","7721","20241205"
"20241202","신림선","샛강","3577","4018","20241205"
"20241202","경의선","서강대","2511","2536","20241205"
"20241202","5호선","서대문","23892","24042","20241205"
"20241202","경부선","서동탄","1670","1377","20241205"
"20241202","경원선","서빙고","2265","2120","20241205"
"20241202","신림선","서울대벤처타운","10408","9861","20241205"
"20241202","2호선","서울대입구(관악구청)","50339","49108","20241205"
"20241202","분당선","서울숲","13463","13642","20241205"
"20241202","경부선","서울역","9428","3291","20241205"
"20241202","1호선","서울역","56037","53045","20241205"
"20241202","경의선","서울역","5180","6582","20241205"
"20241202","공항철도 1호선","서울역","13766","12331","20241205"
"20241202","4호선","서울역","14663","23168","20241205"
"20241202","신림선","서울지방병무청","3369","3751","20241205"
"20241202","신림선","서원","3868","3342","20241205"
"20241202","경부선","서정리","9459","8935","20241205"
"20241202","2호선","서초","24198","23888","20241205"
"20241202","분당선","서현","26241","26810","20241205"
"20241202","6호선","석계","14038","14567","20241205"
"20241202","경원선","석계","7820","9032","20241205"
"20241202","경부선","석수","9493","8679","20241205"
"20241202","8호선","석촌","9506","10611","20241205"
"20241202","9호선2~3단계","석촌","10016","9248","20241205"
"20241202","9호선2~3단계","석촌고분","7991","7914","20241205"
"20241202","분당선","선릉","14657","21651","20241205"
"20241202","2호선","선릉","66863","59286","20241205"
"20241202","과천선","선바위","8230","7269","20241205"
"20241202","9호선","선유도","10218","9522","20241205"
"20241202","9호선2~3단계","선정릉","11559","12636","20241205"
"20241202","분당선","선정릉","8271","8464","20241205"
"20241202","경부선","성균관대","17750","17674","20241205"
"20241202","경강선","성남","1271","1058","20241205"
"20241202","2호선","성수","47843","51226","20241205"
"20241202","우이신설선","성신여대입구(돈암)","3905","4104","20241205"
"20241202","4호선","성신여대입구(돈암)","24155","23373","20241205"
"20241202","경부선","성환","7018","7177","20241205"
"20241202","경부선","세류","3792","3422","20241205"
"20241202","경부선","세마","3814","3589","20241205"
"20241202","경강선","세종대왕릉","308","319","20241205"
"20241202","수인선","소래포구","5321","4821","20241205"
"20241202","경인선","소사","8100","7875","20241205"
"20241202","경원선","소요산","1466","1369","20241205"
"20241202","우이신설선","솔밭공원","2864","2757","20241205"
"20241202","우이신설선","솔샘","6567","6329","20241205"
"20241202","경인선","송내","28881","28520","20241205"
"20241202","수인선","송도","2697","2449","20241205"
"20241202","5호선","송정","7185","6739","20241205"
"20241202","경부선","송탄","4814","4668","20241205"
"20241202","8호선","송파","10955","10864","20241205"
"20241202","9호선2~3단계","송파나루","5917","6183","20241205"
"20241202","분당선","수내","15459","15563","20241205"
"20241202","7호선","수락산","13556","13476","20241205"
"20241202","안산선","수리산","4561","3759","20241205"
"20241202","경의선","수색","3592","3695","20241205"
"20241202","분당선","수서","18155","18816","20241205"
"20241202","3호선","수서","20568","20857","20241205"
"20241202","분당선","수원","8499","7951","20241205"
"20241202","경부선","수원","39124","40518","20241205"
"20241202","분당선","수원시청","15790","16661","20241205"
"20241202","4호선","수유(강북구청)","36664","36970","20241205"
"20241202","8호선","수진","6097","5668","20241205"
"20241202","4호선","숙대입구(갈월)","17155","16644","20241205"
"20241202","7호선","숭실대입구(살피재)","17554","17830","20241205"
"20241202","수인선","숭의","4815","4342","20241205"
"20241202","2호선","시청","30289","29060","20241205"
"20241202","1호선","시청","28366","28036","20241205"
"20241202","분당선","신갈","5648","5465","20241205"
"20241202","5호선","신금호","7126","7766","20241205"
"20241202","5호선","신길","5574","5777","20241205"
"20241202","경부선","신길","9655","8467","20241205"
"20241202","안산선","신길온천","2337","2048","20241205"
"20241202","경춘선","신내","3207","2983","20241205"
"20241202","9호선","신논현","32582","32173","20241205"
"20241202","2호선","신답","1821","2071","20241205"
"20241202","2호선","신당","15780","16370","20241205"
"20241202","6호선","신당","9411","9670","20241205"
"20241202","2호선","신대방","27306","26184","20241205"
"20241202","7호선","신대방삼거리","16424","16073","20241205"
"20241202","2호선","신도림","53571","51717","20241205"
"20241202","경부선","신도림","4116","4067","20241205"
"20241202","경강선","신둔도예촌","1659","1512","20241205"
"20241202","신림선","신림","2359","2855","20241205"
"20241202","2호선","신림","57854","56543","20241205"
"20241202","9호선","신목동","5260","4757","20241205"
"20241202","9호선","신반포","4953","4688","20241205"
"20241202","9호선","신방화","7970","7771","20241205"
"20241202","3호선","신사","29592","30615","20241205"
"20241202","2호선","신설동","3668","3708","20241205"
"20241202","1호선","신설동","15855","15169","20241205"
"20241202","우이신설선","신설동","2828","2665","20241205"
"20241202","4호선","신용산","21490","22758","20241205"
"20241202","중앙선","신원","166","159","20241205"
"20241202","경원선","신이문","9195","8592","20241205"
"20241202","5호선","신정(은행정)","14721","12197","20241205"
"20241202","2호선","신정네거리","11245","11663","20241205"
"20241202","장항선","신창(순천향대)","2615","3329","20241205"
"20241202","2호선","신촌","40337","41209","20241205"
"20241202","경의선","신촌","1194","1444","20241205"
"20241202","수인선","신포","1908","1895","20241205"
"20241202","7호선","신풍","12807","11914","20241205"
"20241202","8호선","신흥","5609","5739","20241205"
"20241202","4호선","쌍문","32311","30549","20241205"
"20241202","장항선","쌍용(나사렛대)","3331","3503","20241205"
"20241202","장항선","아산","4877","4143","20241205"
"20241202","중앙선","아신","501","527","20241205"
"20241202","5호선","아차산(어린이대공원후문)","15362","14875","20241205"
"20241202","2호선","아현","12247","11665","20241205"
"20241202","3호선","안국","27587","28052","20241205"
"20241202","안산선","안산","13205","11936","20241205"
"20241202","6호선","안암(고대병원앞)","15749","16404","20241205"
"20241202","경부선","안양","27221","27238","20241205"
"20241202","8호선","암사","18423","17122","20241205"
"20241202","8호선","암사역사공원","6640","5826","20241205"
"20241202","3호선","압구정","33951","36421","20241205"
"20241202","분당선","압구정로데오","18436","19370","20241205"
"20241202","5호선","애오개","7319","7054","20241205"
"20241202","경의선","야당","9395","9353","20241205"
"20241202","수인선","야목","426","337","20241205"
"20241202","분당선","야탑","27977","29882","20241205"
"20241202","3호선","약수","13843","13698","20241205"
"20241202","6호선","약수","4231","3987","20241205"
"20241202","중앙선","양수","1890","1837","20241205"
"20241202","중앙선","양원","3447","3406","20241205"
"20241202","3호선","양재(서초구청)","42774","45755","20241205"
"20241202","중앙선","양정","565","495","20241205"
"20241202","경원선","양주","8170","7710","20241205"
"20241202","2호선","양천구청","7688","8139","20241205"
"20241202","9호선","양천향교","11535","11984","20241205"
"20241202","5호선","양평","9162","8903","20241205"
"20241202","중앙선","양평","3189","3196","20241205"
"20241202","7호선","어린이대공원(세종대)","18816","19628","20241205"
"20241202","수인선","어천","1561","1512","20241205"
"20241202","9호선2~3단계","언주","13245","13588","20241205"
"20241202","5호선","여의나루","12301","14392","20241205"
"20241202","5호선","여의도","33733","35228","20241205"
"20241202","9호선","여의도","34610","33112","20241205"
"20241202","경강선","여주","3104","3100","20241205"
"20241202","경인선","역곡","29364","29300","20241205"
"20241202","2호선","역삼","59837","67186","20241205"
"20241202","6호선","역촌","4031","4915","20241205"
"20241202","수인선","연수","5109","4941","20241205"
"20241202","6호선","연신내","2","0","20241205"
"20241202","3호선","연신내","36415","34891","20241205"
"20241202","경원선","연천","1054","890","20241205"
"20241202","9호선","염창","19577","18846","20241205"
"20241202","경부선","영등포","39440","40271","20241205"
"20241202","5호선","영등포구청","5427","5531","20241205"
"20241202","2호선","영등포구청","25358","26117","20241205"
"20241202","5호선","영등포시장","12690","12761","20241205"
"20241202","공항철도 1호선","영종","4380","4309","20241205"
"20241202","분당선","영통","9974","10208","20241205"
"20241202","5호선","오금","4316","4363","20241205"
"20241202","3호선","오금","7717","6744","20241205"
"20241202","경인선","오류동","12466","11795","20241205"
"20241202","분당선","오리","12786","11102","20241205"
"20241202","5호선","오목교(목동운동장앞)","22576","23893","20241205"
"20241202","수인선","오목천","5402","4785","20241205"
"20241202","중앙선","오빈","291","295","20241205"
"20241202","경부선","오산","11463","11579","20241205"
"20241202","경부선","오산대","4161","3891","20241205"
"20241202","안산선","오이도","8617","8226","20241205"
"20241202","경원선","옥수","70","74","20241205"
"20241202","3호선","옥수","9609","9939","20241205"
"20241202","7호선","온수(성공회대입구)","11811","10949","20241205"
"20241202","경인선","온수(성공회대입구)","7302","6860","20241205"
"20241202","장항선","온양온천","5034","5017","20241205"
"20241202","9호선2~3단계","올림픽공원(한국체대)","6486","6656","20241205"
"20241202","5호선","올림픽공원(한국체대)","5319","4454","20241205"
"20241202","5호선","왕십리(성동구청)","5082","5520","20241205"
"20241202","경원선","왕십리(성동구청)","17333","17054","20241205"
"20241202","2호선","왕십리(성동구청)","16430","14412","20241205"
"20241202","경원선","외대앞","11412","11676","20241205"
"20241202","2호선","용답","3332","3466","20241205"
"20241202","2호선","용두(동대문구청)","2802","2895","20241205"
"20241202","7호선","용마산(용마폭포공원)","6362","6193","20241205"
"20241202","중앙선","용문","1852","1845","20241205"
"20241202","경부선","용산","40133","40819","20241205"
"20241202","5호선","우장산","16815","16739","20241205"
"20241202","중앙선","운길산","572","534","20241205"
"20241202","공항철도 1호선","운서","9861","10167","20241205"
"20241202","경의선","운정","8991","8306","20241205"
"20241202","경의선","운천","5","3","20241205"
"20241202","일산선","원당","12524","11814","20241205"
"20241202","중앙선","원덕","394","323","20241205"
"20241202","수인선","원인재","5005","5139","20241205"
"20241202","서해선","원종","5254","5228","20241205"
"20241202","일산선","원흥","12593","12137","20241205"
"20241202","경원선","월계","8267","7667","20241205"
"20241202","6호선","월곡(동덕여대)","13119","13015","20241205"
"20241202","수인선","월곶","3100","2773","20241205"
"20241202","6호선","월드컵경기장(성산)","4383","4464","20241205"
"20241202","경의선","월롱","2377","2190","20241205"
"20241202","2호선","을지로3가","27198","26860","20241205"
"20241202","3호선","을지로3가","12946","12711","20241205"
"20241202","5호선","을지로4가","7489","7233","20241205"
"20241202","2호선","을지로4가","15563","15749","20241205"
"20241202","2호선","을지로입구","54541","56066","20241205"
"20241202","경원선","응봉","1967","1603","20241205"
"20241202","6호선","응암","19936","19671","20241205"
"20241202","경부선","의왕","10412","10657","20241205"
"20241202","경원선","의정부","19793","19689","20241205"
"20241202","2호선","이대","19230","21778","20241205"
"20241202","경강선","이매","1216","1082","20241205"
"20241202","분당선","이매","5972","5655","20241205"
"20241202","7호선","이수","17662","17284","20241205"
"20241202","경강선","이천","2997","3252","20241205"
"20241202","4호선","이촌(국립중앙박물관)","10370","11393","20241205"
"20241202","경원선","이촌(국립중앙박물관)","4502","3493","20241205"
"20241202","6호선","이태원","10183","10077","20241205"
"20241202","과천선","인덕원","28343","29099","20241205"
"20241202","경인선","인천","3589","2744","20241205"
"20241202","수인선","인천","1078","1676","20241205"
"20241202","공항철도 1호선","인천공항1터미널","14417","16443","20241205"
"20241202","공항철도 1호선","인천공항2터미널","7179","6818","20241205"
"20241202","수인선","인천논현","6157","6609","20241205"
"20241202","수인선","인하대","8441","8040","20241205"
"20241202","경의선","일산","11981","11802","20241205"
"20241202","3호선","일원","12871","12619","20241205"
"20241202","경의선","임진강","4","2","20241205"
"20241202","7호선","자양(뚝섬한강공원)","8166","7960","20241205"
"20241202","8호선","잠실(송파구청)","19168","22091","20241205"
"20241202","2호선","잠실(송파구청)","80572","80060","20241205"
"20241202","2호선","잠실나루","17351","16898","20241205"
"20241202","2호선","잠실새내","25429","24505","20241205"
"20241202","3호선","잠원","5791","5527","20241205"
"20241202","7호선","장승배기","10429","10344","20241205"
"20241202","7호선","장암","3021","1073","20241205"
"20241202","8호선","장지","19082","17783","20241205"
"20241202","5호선","장한평","21782","21597","20241205"
"20241202","경원선","전곡","1157","918","20241205"
"20241202","우이신설선","정릉","5358","4928","20241205"
"20241202","일산선","정발산","7212","7122","20241205"
"20241202","과천선","정부과천청사","14906","15810","20241205"
"20241202","안산선","정왕","11490","11905","20241205"
"20241202","분당선","정자","20845","21652","20241205"
"20241202","1호선","제기동","18664","18833","20241205"
